ECG,EMG,foot GSR,HR,marker,RESP
0.079,1.18875,11.934,96.0,11.09,32.39
-0.122,1.230125,11.942,96.0,11.09,32.4
-0.069,1.2845,11.949,96.0,11.09,32.74
0.13,1.245625,11.957,97.0,11.09,33.09
0.122,1.375125,11.963,97.0,11.09,33.48
-0.09,1.302625,11.971,97.0,11.09,33.79
-0.111,1.3285,11.977,97.0,11.1,34.18
-0.03,1.357,11.983,97.0,11.09,34.57
-0.07,1.206875,11.989,97.0,11.09,34.7
-0.111,1.310375,11.993,97.0,11.09,34.66
0.05,1.302625,12.0,97.0,11.09,34.71
-0.106,1.582375,12.003,97.0,11.09,34.95
0.057,1.2405,12.005,97.0,11.09,35.22
0.164,1.266375,12.006,101.0,11.1,35.55
-0.098,1.20425,12.007,101.0,11.09,35.79
-0.105,1.168,12.006,101.0,11.1,35.77
-0.062,1.178375,12.003,101.0,11.1,35.86
-0.018,1.245625,12.001,101.0,11.09,35.88
-0.149,1.19125,11.996,101.0,11.1,35.78
0.123,1.484,11.989,101.0,11.09,35.64
-0.105,1.30525,11.983,101.0,11.09,35.26
0.017,1.351875,11.978,101.0,11.09,34.76
0.243,1.31825,11.971,101.0,11.09,34.59
0.0,1.346625,11.962,101.0,11.09,34.68
-0.082,1.3985,11.953,99.0,11.09,34.74
-0.072,1.408875,11.944,99.0,11.09,34.52
-0.002,1.4295,11.934,99.0,11.09,34.29
-0.066,1.452875,11.927,99.0,11.07,34.05
0.068,1.432125,11.919,99.0,11.09,33.78
-0.053,1.186125,11.91,99.0,11.09,33.55
-0.058,1.2405,11.902,99.0,11.09,33.44
0.145,1.108375,11.896,97.0,11.09,33.33
0.184,1.294875,11.891,97.0,11.09,33.21
-0.062,1.21975,11.885,97.0,11.09,33.17
-0.088,1.287125,11.879,97.0,11.09,33.25
-0.052,1.16025,11.876,97.0,11.09,33.16
0.012,1.245625,11.874,97.0,11.09,33.01
-0.117,1.33375,11.87,97.0,11.07,33.05
0.141,1.28975,11.87,97.0,11.1,33.26
-0.122,1.372625,11.871,97.0,11.09,33.23
-0.015,1.37,11.873,97.0,11.09,32.78
0.218,1.2845,11.876,97.0,11.09,32.47
0.079,1.4555,11.88,97.0,11.09,32.27
-0.093,1.2535,11.881,96.0,11.09,32.36
-0.068,1.31825,11.885,96.0,11.09,32.85
-0.038,1.173125,11.886,96.0,11.09,33.32
-0.006,1.338875,11.889,96.0,11.09,33.04
-0.118,1.243125,11.893,96.0,11.07,32.44
0.129,1.5305,11.894,96.0,11.07,31.99
-0.073,1.27675,11.895,96.0,11.07,32.17
0.029,1.199125,11.895,96.0,11.07,32.85
0.247,1.338875,11.895,96.0,11.09,33.24
0.004,1.326,11.894,96.0,11.07,33.22
-0.072,1.3285,11.891,95.0,11.09,33.15
-0.072,1.411375,11.888,95.0,11.1,33.19
-0.028,1.344125,11.884,95.0,11.09,33.04
-0.032,1.395875,11.879,95.0,11.09,32.45
-0.111,1.294875,11.874,95.0,11.1,32.13
0.111,1.46325,11.867,95.0,11.07,32.5
-0.064,1.2405,11.86,95.0,11.1,32.91
0.076,1.08,11.851,95.0,11.1,32.88
0.247,1.13175,11.842,95.0,11.1,32.91
-0.043,1.331125,11.832,95.0,11.09,32.99
-0.073,1.37,11.823,94.0,11.09,32.61
-0.062,1.3545,11.812,94.0,11.09,31.87
-0.003,1.222375,11.799,94.0,11.1,31.93
-0.059,1.21975,11.787,94.0,11.1,32.83
-0.016,1.504625,11.772,94.0,11.1,33.21
0.012,1.605625,11.756,94.0,11.09,33.01
-0.063,1.16025,11.741,94.0,11.1,33.31
0.106,1.245625,11.725,95.0,11.1,33.42
0.202,1.300125,11.709,95.0,11.1,33.03
-0.064,1.21975,11.692,95.0,11.09,32.93
-0.09,1.344125,11.677,95.0,11.1,33.18
-0.061,1.26375,11.661,95.0,11.1,33.7
-0.01,1.256,11.644,95.0,11.1,34.08
-0.166,1.18875,11.625,95.0,11.1,34.43
0.103,1.287125,11.609,95.0,11.1,34.59
-0.119,1.32075,11.592,95.0,11.09,34.59
-0.012,1.37,11.574,95.0,11.11,34.53
0.205,1.271625,11.555,97.0,11.11,35.01
-0.026,1.344125,11.538,97.0,11.11,35.54
-0.123,1.26375,11.52,97.0,11.11,35.25
-0.084,1.269,11.502,97.0,11.1,34.62
0.001,1.266375,11.483,97.0,11.1,34.73
-0.098,1.380375,11.464,97.0,11.1,35.32
0.102,1.2975,11.446,97.0,11.09,34.93
-0.114,1.105875,11.428,97.0,11.09,34.2
-0.073,1.36225,11.409,97.0,11.09,34.26
0.132,1.336375,11.39,97.0,11.09,34.69
0.162,1.271625,11.371,97.0,11.12,34.74
-0.101,1.069625,11.348,99.0,11.06,34.41
-0.108,1.18875,11.328,99.0,11.1,33.9
-0.036,1.282,11.311,99.0,11.07,33.91
-0.023,1.388125,11.293,99.0,11.1,33.63
-0.156,1.245625,11.277,99.0,11.09,33.05
0.111,1.42175,11.26,99.0,11.1,32.81
-0.1,1.372625,11.24,99.0,11.1,33.57
0.029,1.31825,11.219,99.0,11.11,34.54
0.228,1.3285,11.197,99.0,11.09,34.33
-0.037,1.14725,11.179,99.0,11.11,33.49
-0.083,1.344125,11.162,99.0,11.07,32.8
-0.062,1.24825,11.145,99.0,11.09,32.44
0.006,1.37775,11.128,99.0,11.09,32.23
-0.109,1.326,11.108,99.0,11.09,32.36
0.146,1.307875,11.09,99.0,11.1,32.92
-0.154,1.0955,11.073,99.0,11.09,33.65
-0.026,1.26125,11.062,99.0,11.09,33.94
0.215,1.269,11.052,99.0,11.1,33.8
0.096,1.237875,11.047,99.0,11.1,33.07
-0.076,1.20425,11.045,97.0,11.09,32.36
-0.072,1.585,11.049,97.0,11.11,31.9
-0.001,1.427,11.059,97.0,11.11,32.5
-0.07,1.40625,11.072,97.0,11.1,33.63
0.026,1.344125,11.095,97.0,11.11,33.85
-0.013,1.274125,11.122,97.0,11.11,33.3
-0.069,1.3285,11.153,97.0,11.1,32.78
0.114,1.28975,11.188,97.0,11.1,32.63
0.177,1.271625,11.229,97.0,11.11,32.86
-0.073,1.338875,11.27,100.0,11.09,32.82
-0.078,1.28975,11.312,100.0,11.1,32.44
-0.031,1.0955,11.359,100.0,11.1,32.25
-0.015,1.1965,11.404,100.0,11.1,32.33
-0.156,1.245625,11.449,100.0,11.1,32.4
0.123,1.271625,11.49,100.0,11.09,32.39
-0.083,1.31825,11.522,100.0,11.1,32.58
0.023,1.230125,11.553,100.0,11.1,33.13
0.223,1.40625,11.581,99.0,11.09,33.51
-0.044,1.313,11.607,99.0,11.1,33.64
-0.112,1.3985,11.628,99.0,11.1,33.93
-0.055,1.336375,11.648,99.0,11.1,34.42
-0.014,1.310375,11.664,99.0,11.1,34.63
-0.145,1.2275,11.676,99.0,11.09,34.43
0.107,1.274125,11.688,99.0,11.1,34.75
-0.122,1.344125,11.698,99.0,11.09,35.14
-0.028,1.26125,11.707,99.0,11.1,35.08
0.202,1.408875,11.716,101.0,11.1,34.97
-0.008,1.178375,11.722,101.0,11.09,35.2
-0.117,1.121375,11.727,101.0,11.1,35.48
-0.085,1.326,11.729,101.0,11.1,36.01
-0.024,1.1395,11.737,101.0,11.09,36.29
-0.154,1.113625,11.735,101.0,11.1,36.4
0.128,1.344125,11.739,101.0,11.11,36.45
-0.166,1.338875,11.742,101.0,11.1,36.62
-0.046,1.27675,11.747,101.0,11.1,36.56
0.183,1.212,11.747,101.0,11.1,36.13
0.026,1.2535,11.742,101.0,11.09,35.97
-0.104,1.364875,11.74,101.0,11.1,36.1
-0.084,1.2845,11.735,101.0,11.1,36.22
-0.015,1.222375,11.732,101.0,11.07,36.02
-0.082,1.214625,11.731,101.0,11.12,35.76
0.076,1.37,11.731,101.0,11.09,35.46
-0.09,1.266375,11.734,101.0,11.11,34.76
-0.076,1.357,11.732,101.0,11.1,34.59
0.122,1.2845,11.734,101.0,11.1,34.96
0.163,1.4555,11.734,101.0,11.1,35.24
-0.081,1.149875,11.737,99.0,11.1,34.68
-0.09,1.3985,11.736,99.0,11.09,34.26
-0.03,1.1835,11.739,99.0,11.1,34.14
-0.023,1.432125,11.739,99.0,11.1,33.76
-0.132,1.52025,11.739,99.0,11.09,33.4
0.146,1.28975,11.739,99.0,11.07,33.12
-0.09,1.2405,11.739,99.0,11.1,32.87
0.041,1.225,11.737,99.0,11.09,32.71
0.232,1.168,11.736,100.0,11.09,32.59
-0.048,1.165375,11.734,100.0,11.09,32.93
-0.076,1.372625,11.73,100.0,11.09,33.57
-0.052,1.372625,11.725,100.0,11.09,33.97
0.003,1.344125,11.721,100.0,11.09,33.78
-0.076,1.274125,11.716,100.0,11.07,33.23
0.122,1.225,11.712,100.0,11.07,32.68
-0.108,1.465875,11.703,100.0,11.09,32.28
-0.047,1.313,11.702,100.0,11.09,32.27
0.161,1.5305,11.697,100.0,11.09,32.36
0.178,1.359625,11.692,100.0,11.09,32.31
-0.068,1.471,11.687,96.0,11.09,31.98
-0.074,1.27675,11.682,96.0,11.09,31.68
-0.041,1.4555,11.677,96.0,11.09,31.65
-0.018,1.372625,11.672,96.0,11.09,31.92
-0.147,1.105875,11.665,96.0,11.09,32.23
0.113,1.178375,11.66,96.0,11.07,32.3
-0.122,1.206875,11.655,96.0,11.07,32.41
-0.009,1.26375,11.65,96.0,11.07,32.75
0.211,1.08775,11.647,96.0,11.07,33.36
-0.023,1.121375,11.643,96.0,11.07,33.89
-0.101,1.23275,11.642,96.0,11.06,34.19
-0.089,1.336375,11.643,96.0,11.06,34.57
-0.032,1.041125,11.645,96.0,11.06,34.55
-0.153,1.222375,11.653,96.0,11.05,34.49
0.114,1.1395,11.661,96.0,11.06,34.54
-0.12,1.336375,11.672,96.0,11.06,34.88
-0.038,1.4425,11.687,96.0,11.06,35.26
0.19,1.27675,11.705,103.0,11.05,35.41
0.004,1.484,11.722,103.0,11.06,35.54
-0.107,1.639375,11.741,103.0,11.05,35.56
-0.082,1.380375,11.758,103.0,11.05,35.31
-0.02,1.21725,11.778,103.0,11.05,34.93
-0.097,1.3855,11.797,103.0,11.06,34.57
0.133,1.06175,11.812,103.0,11.05,34.54
-0.129,1.1265,11.827,103.0,11.05,34.64
-0.054,1.1525,11.839,103.0,11.05,34.41
0.143,1.193875,11.851,99.0,11.06,34.14
0.176,1.282,11.862,99.0,11.06,34.07
-0.075,1.199125,11.871,99.0,11.05,34.09
-0.074,1.47875,11.877,99.0,11.06,33.85
-0.007,1.437375,11.883,99.0,11.05,33.56
-0.048,1.380375,11.885,99.0,11.05,33.35
-0.108,1.36225,11.885,99.0,11.06,33.28
0.118,1.23275,11.885,99.0,11.04,33.22
-0.079,1.294875,11.881,99.0,11.05,33.09
0.072,1.18875,11.879,99.0,11.05,33.01
0.218,1.1265,11.874,100.0,11.06,33.16
-0.062,1.16025,11.869,100.0,11.06,33.38
-0.092,1.124,11.86,100.0,11.06,33.58
-0.058,1.212,11.854,100.0,11.06,33.44
-0.011,1.181,11.847,100.0,11.05,33.13
-0.133,1.01,11.84,100.0,11.05,32.83
0.132,1.471,11.832,100.0,11.05,32.54
-0.098,1.310375,11.823,100.0,11.05,32.39
0.0,1.282,11.813,100.0,11.06,32.43
0.242,1.616,11.802,100.0,11.06,32.64
-0.004,1.460625,11.792,100.0,11.07,32.89
-0.076,1.186125,11.783,100.0,11.05,32.8
-0.066,1.408875,11.778,100.0,11.06,32.57
-0.001,1.36225,11.769,100.0,11.06,32.61
-0.131,1.2405,11.758,100.0,11.06,32.74
0.122,1.266375,11.752,100.0,11.05,33.2
-0.126,1.331125,11.753,100.0,11.06,33.77
-0.014,1.18875,11.753,100.0,11.06,34.06
0.212,1.16275,11.757,100.0,11.06,33.95
0.007,1.212,11.765,100.0,11.05,33.88
-0.115,1.214625,11.773,100.0,11.06,34.26
-0.055,1.357,11.783,100.0,11.06,34.84
-0.017,1.302625,11.795,100.0,11.06,35.36
-0.164,1.351875,11.809,100.0,11.06,35.59
0.138,1.5875,11.823,100.0,11.06,35.56
-0.131,1.49175,11.839,100.0,11.06,35.58
-0.019,1.33375,11.854,100.0,11.06,35.79
0.197,1.359625,11.869,104.0,11.06,35.91
0.007,1.4555,11.881,104.0,11.07,35.86
-0.061,1.452875,11.895,104.0,11.05,35.67
-0.035,1.424375,11.909,104.0,11.05,35.42
0.008,1.21725,11.92,104.0,11.06,35.17
-0.118,1.21975,11.933,104.0,11.05,34.96
0.168,1.16275,11.949,104.0,11.06,34.85
-0.143,1.1965,11.959,104.0,11.06,34.71
-0.017,1.3855,11.962,104.0,11.06,34.71
0.214,1.323375,11.96,104.0,11.06,34.76
0.068,1.235375,11.963,104.0,11.06,34.72
-0.083,1.1965,11.971,101.0,11.05,34.24
-0.044,1.274125,11.973,101.0,11.05,33.77
0.02,1.178375,11.977,101.0,11.05,33.73
-0.098,1.30525,11.983,101.0,11.05,34.03
0.2,1.27675,11.986,101.0,11.05,34.17
-0.149,1.21975,11.987,101.0,11.05,34.03
-0.036,1.1525,11.987,101.0,11.06,34.1
0.197,1.29225,11.983,101.0,11.07,34.27
0.092,1.173125,11.98,101.0,11.06,34.19
-0.072,1.19125,11.976,101.0,11.06,33.77
-0.061,1.072125,11.975,101.0,11.06,33.67
0.002,1.134375,11.977,101.0,11.05,33.59
-0.035,1.072125,11.981,101.0,11.05,33.37
-0.036,1.279375,11.982,101.0,11.05,33.26
0.064,1.26375,11.982,101.0,11.05,33.21
-0.051,1.1525,11.981,101.0,11.05,33.17
0.122,1.344125,11.977,101.0,11.05,33.08
0.212,1.414,11.973,99.0,11.06,33.11
-0.053,1.37775,11.968,99.0,11.06,33.29
-0.056,1.1965,11.962,99.0,11.05,33.57
-0.031,1.243125,11.953,99.0,11.06,33.83
0.024,1.279375,11.944,99.0,11.05,33.66
-0.125,1.4555,11.932,99.0,11.05,33.43
0.149,1.21975,11.921,99.0,11.05,33.4
-0.063,1.206875,11.909,99.0,11.04,33.29
0.02,1.403625,11.897,99.0,11.06,33.24
0.257,1.199125,11.885,99.0,11.06,33.4
0.016,1.294875,11.876,99.0,11.05,33.58
-0.078,1.0955,11.867,100.0,11.05,33.85
-0.048,1.165375,11.864,100.0,11.05,33.81
0.013,1.336375,11.86,100.0,11.06,33.67
-0.105,1.27675,11.858,100.0,11.06,33.54
0.185,1.37775,11.859,100.0,11.06,33.76
-0.158,1.3415,11.863,100.0,11.06,34.19
-0.021,1.279375,11.866,100.0,11.04,34.42
0.19,1.307875,11.872,100.0,11.04,34.6
0.079,1.064375,11.88,100.0,11.05,35.11
-0.098,1.28975,11.887,99.0,11.05,35.46
-0.077,1.294875,11.894,99.0,11.05,35.69
-0.008,1.21975,11.9,99.0,11.06,36.16
-0.115,1.193875,11.909,99.0,11.05,36.46
0.166,1.323375,11.915,99.0,11.06,36.66
-0.202,1.157625,11.919,99.0,11.05,36.96
-0.071,1.28975,11.921,99.0,11.05,37.13
0.135,1.1835,11.925,103.0,11.05,37.27
0.069,1.0255,11.926,103.0,11.05,37.53
-0.105,1.266375,11.925,103.0,11.05,37.92
-0.106,1.1525,11.921,103.0,11.06,38.23
-0.014,1.367375,11.92,103.0,11.05,38.45
-0.135,1.50725,11.918,103.0,11.04,38.4
0.168,1.266375,11.918,103.0,11.05,38.49
-0.145,1.323375,11.918,103.0,11.05,38.41
-0.048,1.21975,11.911,103.0,11.05,38.19
0.187,1.14725,11.902,104.0,11.06,37.81
0.054,1.178375,11.897,104.0,11.05,37.57
-0.091,1.287125,11.891,104.0,11.06,37.68
-0.065,1.149875,11.876,104.0,11.05,37.79
0.009,1.0955,11.862,104.0,11.05,37.36
-0.101,1.212,11.849,104.0,11.06,36.72
0.192,1.274125,11.837,104.0,11.06,36.16
-0.148,1.245625,11.825,104.0,11.05,35.85
-0.03,1.271625,11.812,104.0,11.05,35.78
0.206,1.24825,11.799,101.0,11.06,35.61
0.105,1.266375,11.787,101.0,11.05,35.37
-0.079,1.31825,11.773,101.0,11.06,35.4
-0.068,1.300125,11.76,101.0,11.05,35.01
0.01,1.42175,11.749,101.0,11.06,34.27
-0.073,1.367375,11.737,101.0,11.06,34.15
0.184,1.2405,11.726,101.0,11.06,34.65
-0.13,1.243125,11.717,101.0,11.06,35.12
-0.046,1.165375,11.714,101.0,11.06,34.85
0.16,1.1835,11.714,101.0,11.06,34.35
0.167,1.149875,11.716,101.0,11.06,34.23
-0.072,1.212,11.717,101.0,11.06,34.4
-0.061,1.380375,11.72,101.0,11.06,34.19
0.002,1.181,11.726,101.0,11.05,33.84
-0.04,1.2535,11.735,101.0,11.06,33.72
-0.058,1.235375,11.744,101.0,11.06,33.88
0.091,1.27675,11.757,101.0,11.07,33.8
-0.061,1.37775,11.774,101.0,11.05,33.71
0.102,1.256,11.794,101.0,11.06,33.72
0.231,1.266375,11.819,101.0,11.07,33.77
-0.049,1.201625,11.845,101.0,11.06,33.7
-0.068,1.230125,11.869,100.0,11.06,33.8
-0.009,1.388125,11.891,100.0,11.07,33.98
0.006,1.05925,11.907,100.0,11.06,34.2
-0.138,1.165375,11.925,100.0,11.07,34.07
0.169,1.2275,11.937,100.0,11.05,33.96
-0.066,1.1965,11.949,100.0,11.07,33.85
0.059,1.269,11.959,100.0,11.07,33.68
0.243,1.149875,11.968,100.0,11.07,33.49
-0.002,1.23275,11.977,100.0,11.06,33.34
-0.061,1.157625,11.981,100.0,11.07,33.3
-0.003,1.26125,11.981,100.0,11.07,33.22
0.008,1.338875,11.98,100.0,11.06,33.12
-0.118,1.411375,11.973,100.0,11.07,33.11
0.155,1.336375,11.972,100.0,11.07,33.24
-0.083,1.294875,11.975,100.0,11.07,33.53
0.03,1.20425,11.977,100.0,11.07,33.79
0.245,1.245625,11.977,103.0,11.07,34.22
0.006,1.250875,11.972,103.0,11.07,34.47
-0.072,1.2535,11.963,103.0,11.07,34.49
-0.032,1.10325,11.952,103.0,11.09,34.6
0.015,1.18875,11.945,103.0,11.09,34.83
-0.13,1.209375,11.941,103.0,11.07,34.7
0.144,1.157625,11.935,103.0,11.07,34.57
-0.09,1.243125,11.928,103.0,11.07,34.8
0.162,1.243125,11.926,103.0,11.07,35.2
0.206,1.209375,11.923,103.0,11.07,35.49
-0.001,1.300125,11.923,103.0,11.07,35.69
-0.079,1.37,11.926,103.0,11.09,36.14
-0.027,1.34925,11.928,103.0,11.09,36.56
-0.035,1.307875,11.925,103.0,11.07,37.34
-0.158,1.23275,11.924,103.0,11.11,37.37
0.128,1.21975,11.92,103.0,11.09,37.63
-0.087,1.274125,11.918,103.0,11.09,37.75
0.044,1.1835,11.913,103.0,11.1,37.66
0.194,1.181,11.905,104.0,11.09,37.35
-0.05,1.199125,11.9,104.0,11.1,37.2
-0.076,1.178375,11.891,104.0,11.1,37.3
0.015,1.144625,11.886,104.0,11.09,37.6
-0.059,1.206875,11.881,104.0,11.09,37.61
0.054,1.199125,11.872,104.0,11.09,37.05
-0.004,1.165375,11.862,104.0,11.09,36.54
-0.059,1.209375,11.854,104.0,11.09,36.46
0.13,1.294875,11.842,106.0,11.07,36.51
0.171,1.26125,11.833,106.0,11.1,36.27
-0.066,1.2845,11.82,106.0,11.09,36.04
-0.055,1.2535,11.811,106.0,11.09,35.63
0.03,1.222375,11.794,106.0,11.09,35.27
-0.086,1.300125,11.781,106.0,11.09,35.02
0.206,1.1525,11.764,106.0,11.09,34.63
-0.149,1.170625,11.748,106.0,11.09,34.27
-0.033,1.111,11.73,106.0,11.09,34.06
0.175,1.170625,11.711,106.0,11.09,33.91
0.097,1.111,11.692,106.0,11.09,33.99
-0.089,1.2275,11.674,106.0,11.09,33.89
-0.054,1.1965,11.654,106.0,11.09,33.66
0.004,1.2535,11.633,106.0,11.09,33.63
-0.117,1.282,11.612,106.0,11.09,33.83
0.129,1.359625,11.59,106.0,11.09,33.88
-0.123,1.323375,11.569,106.0,11.09,33.79
-0.029,1.287125,11.547,106.0,11.09,33.83
0.189,1.315625,11.526,104.0,11.09,33.85
0.028,1.129125,11.505,104.0,11.1,33.81
-0.105,1.214625,11.485,104.0,11.09,33.77
-0.066,1.186125,11.463,104.0,11.09,33.71
-0.01,1.165375,11.445,104.0,11.09,33.64
-0.15,1.136875,11.426,104.0,11.1,33.45
0.108,1.16025,11.41,104.0,11.09,33.53
-0.127,1.2535,11.394,104.0,11.09,33.73
-0.032,1.124,11.382,104.0,11.1,33.68
0.191,1.124,11.37,104.0,11.07,33.76
0.006,1.14725,11.362,104.0,11.09,33.78
-0.112,1.26125,11.352,104.0,11.09,33.97
-0.069,1.33375,11.347,104.0,11.09,33.66
-0.019,1.313,11.341,104.0,11.09,33.41
-0.163,1.269,11.338,104.0,11.09,33.15
0.106,1.279375,11.336,104.0,11.09,33.18
-0.123,1.258625,11.334,104.0,11.09,33.49
-0.022,1.136875,11.333,104.0,11.1,33.51
0.185,1.1965,11.334,103.0,11.09,33.19
-0.019,1.209375,11.338,103.0,11.09,32.95
-0.094,1.136875,11.342,103.0,11.09,33.24
-0.085,1.18875,11.349,103.0,11.09,33.5
-0.017,1.2275,11.354,103.0,11.1,33.68
-0.144,1.1965,11.362,103.0,11.09,33.4
0.103,1.193875,11.368,103.0,11.09,33.1
-0.129,1.201625,11.377,103.0,11.09,33.13
-0.032,1.225,11.383,103.0,11.09,33.4
0.178,1.23275,11.392,101.0,11.09,33.55
0.038,1.357,11.395,101.0,11.09,33.5
-0.087,1.269,11.398,101.0,11.07,33.17
-0.078,1.258625,11.4,101.0,11.09,32.94
-0.004,1.230125,11.403,101.0,11.09,33.0
-0.11,1.1525,11.403,101.0,11.09,33.23
0.166,1.235375,11.403,101.0,11.09,33.62
-0.191,1.178375,11.401,101.0,11.09,33.82
-0.056,1.11625,11.4,101.0,11.09,33.96
0.13,1.157625,11.398,101.0,11.09,34.02
0.077,1.168,11.395,101.0,11.09,34.06
-0.102,1.21975,11.392,101.0,11.09,34.13
-0.09,1.27675,11.387,101.0,11.1,34.35
-0.017,1.193875,11.382,101.0,11.09,34.68
-0.14,1.214625,11.375,101.0,11.1,35.02
0.158,1.23275,11.368,101.0,11.1,35.4
-0.226,1.344125,11.36,101.0,11.1,35.94
-0.086,1.2975,11.353,101.0,11.09,36.2
0.106,1.27675,11.343,103.0,11.1,36.09
0.055,1.315625,11.333,103.0,11.09,36.11
-0.127,1.18875,11.319,103.0,11.09,36.41
-0.101,1.214625,11.304,103.0,11.1,37.03
-0.035,1.173125,11.292,103.0,11.09,37.66
-0.185,1.173125,11.282,103.0,11.09,37.86
0.093,1.11625,11.271,103.0,11.1,37.83
-0.173,1.16025,11.263,103.0,11.09,38.14
-0.068,1.222375,11.253,103.0,11.09,38.82
-0.061,1.11625,11.242,106.0,11.09,39.33
-0.105,1.129125,11.23,106.0,11.09,39.82
-0.169,1.157625,11.214,106.0,11.09,40.12
-0.072,1.294875,11.2,106.0,11.09,40.41
-0.127,1.271625,11.189,106.0,11.09,40.61
-0.1,1.287125,11.16,106.0,11.09,40.59
-0.027,1.978625,11.158,106.0,11.09,40.57
-0.159,1.294875,11.146,106.0,11.09,40.58
0.014,1.21725,11.133,106.0,11.1,40.8
0.079,1.209375,11.12,109.0,11.1,41.15
-0.141,1.165375,11.104,109.0,11.1,41.71
-0.123,1.136875,11.092,109.0,11.1,42.26
-0.067,1.0955,11.078,109.0,11.1,42.75
-0.205,1.136875,11.067,109.0,11.1,42.89
0.108,1.1265,11.056,109.0,11.1,43.14
-0.201,1.916375,11.039,109.0,11.1,43.78
-0.097,2.123625,11.039,109.0,11.1,43.83
0.135,1.21725,11.027,109.0,11.09,44.24
-0.094,1.209375,11.02,109.0,11.1,44.79
-0.197,1.077375,11.014,109.0,11.09,45.41
-0.09,1.3545,11.009,109.0,11.07,45.79
-0.134,1.282,11.004,109.0,11.09,46.25
-0.099,1.302625,11.001,109.0,11.1,47.15
-0.005,1.136875,11.001,109.0,11.1,48.1
-0.158,1.206875,11.003,109.0,11.09,49.0
0.03,1.21725,11.005,109.0,11.1,49.69
0.091,1.209375,11.009,109.0,11.1,50.28
-0.169,1.20425,11.016,109.0,11.1,50.85
-0.166,1.237875,11.021,109.0,11.1,51.23
-0.047,1.157625,11.029,109.0,11.09,51.54
-0.192,1.245625,11.037,109.0,11.09,51.87
0.182,1.24825,11.047,109.0,11.1,51.95
-0.204,1.168,11.056,109.0,11.1,52.13
-0.07,1.206875,11.066,109.0,11.1,52.49
0.178,1.266375,11.074,109.0,11.11,52.68
0.019,1.209375,11.087,109.0,11.11,52.63
-0.136,1.24825,11.094,107.0,11.1,52.33
-0.094,1.300125,11.104,107.0,11.1,51.62
0.0,1.294875,11.112,107.0,11.11,50.64
-0.103,1.235375,11.121,107.0,11.1,49.92
0.244,1.214625,11.127,107.0,11.11,49.41
-0.187,1.245625,11.133,107.0,11.1,49.6
-0.037,1.201625,11.141,107.0,11.11,49.49
0.207,1.1395,11.145,100.0,11.1,49.19
0.151,1.11875,11.153,100.0,11.1,48.84
-0.06,1.16275,11.159,100.0,11.09,48.8
-0.047,1.193875,11.165,100.0,11.09,48.5
-0.009,1.17575,11.167,100.0,11.11,48.07
0.04,1.18875,11.17,100.0,11.1,48.19
-0.097,1.346625,11.175,100.0,11.1,48.1
0.243,1.170625,11.179,100.0,11.1,47.34
-0.038,1.307875,11.184,100.0,11.1,46.56
0.081,1.31825,11.189,100.0,11.1,46.02
0.305,1.367375,11.194,100.0,11.1,45.9
0.065,1.269,11.199,100.0,11.1,45.68
-0.018,1.186125,11.204,100.0,11.09,45.09
0.017,1.20425,11.209,97.0,11.1,44.58
0.019,1.212,11.213,97.0,11.09,44.38
0.062,1.100625,11.22,97.0,11.1,43.97
-0.075,1.072125,11.228,97.0,11.1,43.53
0.277,1.1835,11.238,97.0,11.09,43.26
-0.015,1.165375,11.25,97.0,11.09,43.24
0.095,1.178375,11.261,97.0,11.1,43.11
0.32,1.209375,11.273,97.0,11.1,42.65
0.073,1.250875,11.287,97.0,11.1,42.39
-0.008,1.186125,11.299,93.0,11.1,42.21
0.016,1.2845,11.314,93.0,11.1,41.78
0.0,1.256,11.325,93.0,11.1,41.32
0.086,1.26125,11.338,93.0,11.1,40.76
-0.041,1.30525,11.348,93.0,11.09,40.32
0.283,1.222375,11.36,93.0,11.11,40.02
-0.076,1.201625,11.37,93.0,11.09,39.8
0.034,1.193875,11.38,93.0,11.1,39.48
0.267,1.168,11.39,93.0,11.1,39.03
0.165,1.098125,11.4,93.0,11.1,38.75
-0.007,1.157625,11.41,93.0,11.1,38.5
-0.004,1.1395,11.422,89.0,11.09,38.34
-0.006,1.24825,11.432,89.0,11.09,37.89
-0.011,1.16025,11.442,89.0,11.1,37.49
0.058,1.19125,11.454,89.0,11.09,37.26
-0.065,1.27675,11.465,89.0,11.1,36.98
0.231,1.28975,11.48,89.0,11.1,36.85
-0.042,1.323375,11.501,89.0,11.1,36.77
0.038,1.269,11.513,89.0,11.1,36.87
0.27,1.24825,11.518,89.0,11.1,36.82
0.117,1.237875,11.521,89.0,11.1,36.75
-0.026,1.173125,11.526,86.0,11.09,36.67
-0.032,1.155,11.531,86.0,11.1,36.65
-0.039,1.17575,11.536,86.0,11.09,36.69
0.028,1.11875,11.537,86.0,11.1,36.39
-0.064,1.149875,11.536,86.0,11.1,36.05
0.204,1.1965,11.535,86.0,11.1,35.95
-0.128,1.186125,11.538,86.0,11.09,35.94
-0.029,1.222375,11.546,86.0,11.1,35.78
0.173,1.18875,11.551,86.0,11.1,35.71
0.187,1.256,11.556,86.0,11.11,35.77
-0.059,1.287125,11.564,89.0,11.1,36.03
-0.053,1.206875,11.57,89.0,11.1,35.96
-0.03,1.250875,11.576,89.0,11.11,35.91
-0.033,1.2845,11.583,89.0,11.1,35.95
0.003,1.21975,11.588,89.0,11.1,35.73
