ECG,EMG,foot GSR,hand GSR,marker,RESP
0.295,1.245625,13.34,0.0,11.28,34.3
0.057,1.372625,13.322,0.0,11.28,34.19
0.171,1.302625,13.302,0.0,11.28,34.29
0.381,1.344125,13.278,0.0,11.27,33.86
0.208,1.282,13.251,0.0,11.27,33.5
0.094,1.170625,13.229,0.0,11.28,33.14
0.165,1.201625,13.204,0.0,11.27,32.76
0.18,1.20425,13.18,0.0,11.27,32.55
0.045,1.129125,13.157,0.0,11.26,32.47
0.308,1.209375,13.134,0.0,11.27,32.06
0.095,1.168,13.109,0.0,11.27,31.69
0.216,1.17575,13.089,0.0,11.27,31.95
0.355,1.193875,13.073,0.0,11.27,32.28
0.121,1.144625,13.055,0.0,11.27,32.09
0.088,1.18875,13.041,0.0,11.26,31.94
0.166,1.29225,13.032,0.0,11.26,31.91
0.104,1.315625,13.029,0.0,11.26,31.73
0.141,1.300125,13.029,0.0,11.26,31.38
0.156,1.209375,13.033,0.0,11.26,31.3
0.08,1.26125,13.046,0.0,11.26,31.23
0.236,1.250875,13.06,0.0,11.26,31.15
0.286,1.1835,13.076,0.0,11.26,31.5
0.051,1.16275,13.094,0.0,11.26,31.96
0.092,1.1265,13.113,0.0,11.26,32.26
0.138,1.098125,13.136,0.0,11.24,32.37
-0.017,1.136875,13.154,0.0,11.24,32.51
0.24,1.149875,13.176,0.0,11.24,32.57
0.013,1.1525,13.198,0.0,11.24,32.62
0.116,1.222375,13.214,0.0,11.24,32.72
0.256,1.173125,13.231,0.0,11.24,33.05
0.052,1.287125,13.246,0.0,11.24,33.44
0.098,1.307875,13.258,0.0,11.24,33.6
0.115,1.323375,13.268,0.0,11.24,33.87
0.0,1.302625,13.276,0.0,11.24,34.09
0.276,1.21975,13.28,0.0,11.23,33.78
-0.06,1.300125,13.281,0.0,11.23,33.55
0.072,1.21725,13.282,0.0,11.23,33.35
0.25,1.16025,13.282,0.0,11.23,33.34
0.124,1.11875,13.278,0.0,11.23,33.25
0.012,1.069625,13.269,0.0,11.23,33.45
0.104,1.129125,13.262,0.0,11.23,33.44
0.029,1.1525,13.249,0.0,11.23,33.51
0.112,1.2405,13.24,0.0,11.23,34.0
0.05,1.28975,13.227,0.0,11.23,34.24
0.006,1.214625,13.214,0.0,11.23,34.38
0.167,1.201625,13.198,0.0,11.23,34.08
0.17,1.271625,13.183,0.0,11.23,33.76
-0.035,1.2975,13.165,0.0,11.23,33.82
0.014,1.30525,13.146,0.0,11.23,34.05
0.022,1.250875,13.128,0.0,11.23,34.23
-0.084,1.310375,13.108,0.0,11.23,34.39
0.159,1.1965,13.088,0.0,11.23,34.64
-0.054,1.23275,13.067,0.0,11.22,34.77
0.086,1.29225,13.046,0.0,11.23,34.51
0.163,1.26375,13.025,0.0,11.22,34.79
-0.051,1.113625,13.004,0.0,11.22,35.13
-0.019,1.09025,12.983,0.0,11.22,34.87
0.036,1.641875,12.962,0.0,11.22,34.64
-0.1,1.258625,12.94,0.0,11.22,34.62
0.169,1.124,12.917,0.0,11.22,34.71
-0.071,1.108375,12.894,0.0,11.22,34.7
0.039,1.209375,12.871,0.0,11.22,34.85
0.191,1.212,12.846,0.0,11.22,35.02
-0.033,1.212,12.823,0.0,11.22,35.18
-0.054,1.243125,12.799,0.0,11.23,35.3
0.036,1.193875,12.778,0.0,11.23,35.25
-0.091,1.1835,12.755,0.0,11.23,35.23
0.17,1.165375,12.738,0.0,11.23,35.04
-0.097,1.199125,12.722,0.0,11.23,34.65
0.017,1.121375,12.71,0.0,11.23,34.02
0.205,1.100625,12.7,0.0,11.22,33.58
0.025,1.1835,12.689,0.0,11.23,33.68
-0.055,1.1525,12.68,0.0,11.23,33.5
0.051,1.098125,12.673,0.0,11.22,33.05
-0.041,1.18875,12.667,0.0,11.22,32.92
0.21,1.165375,12.662,0.0,11.22,32.88
-0.12,1.1265,12.657,0.0,11.22,32.47
-0.007,1.225,12.65,0.0,11.22,32.24
0.182,1.24825,12.644,0.0,11.22,32.28
0.109,1.31825,12.639,0.0,11.22,32.88
-0.037,1.237875,12.63,0.0,11.21,34.05
0.042,1.201625,12.621,0.0,11.22,34.07
0.022,1.11875,12.612,0.0,11.22,33.6
-0.051,1.26375,12.607,0.0,11.22,33.3
0.177,1.245625,12.601,0.0,11.21,33.8
-0.002,1.04625,12.592,0.0,11.21,34.81
0.146,1.11875,12.586,0.0,11.21,34.89
0.213,1.165375,12.581,0.0,11.21,34.6
-0.006,1.08775,12.57,0.0,11.21,34.73
0.013,1.282,12.554,0.0,11.21,35.02
0.098,1.256,12.539,0.0,11.2,34.9
-0.046,1.34925,12.528,0.0,11.18,34.43
0.206,1.201625,12.519,0.0,11.18,34.32
-0.049,1.266375,12.513,0.0,11.18,34.1
0.052,1.357,12.508,0.0,11.18,34.16
0.264,1.300125,12.504,0.0,11.18,34.25
0.067,1.336375,12.504,0.0,11.18,34.16
-0.026,1.269,12.507,0.0,11.18,34.27
0.077,1.2405,12.511,0.0,11.17,34.7
-0.006,1.3545,12.521,0.0,11.17,35.06
0.141,1.230125,12.533,0.0,11.17,35.18
-0.031,1.178375,12.547,0.0,11.17,35.18
-0.015,1.269,12.565,0.0,11.17,35.0
0.158,1.245625,12.586,0.0,11.18,35.22
0.138,1.24825,12.607,0.0,11.18,35.29
-0.065,1.271625,12.63,0.0,11.18,35.27
-0.021,1.32075,12.652,0.0,11.18,35.02
0.017,1.424375,12.676,0.0,11.17,34.75
-0.139,1.395875,12.696,0.0,11.17,34.77
0.143,1.40625,12.714,0.0,11.18,34.76
-0.092,1.367375,12.734,0.0,11.18,34.97
0.025,1.307875,12.755,0.0,11.18,34.78
0.163,1.30525,12.773,0.0,11.18,35.08
-0.059,1.359625,12.789,0.0,11.18,35.55
-0.073,1.279375,12.801,0.0,11.18,35.11
0.022,1.269,12.806,0.0,11.18,35.09
-0.106,1.17575,12.813,0.0,11.18,35.18
0.163,1.209375,12.817,0.0,11.18,34.76
-0.148,1.245625,12.821,0.0,11.18,34.35
-0.029,1.256,12.826,0.0,11.17,34.36
0.176,1.26125,12.83,0.0,11.18,34.21
0.008,1.212,12.831,0.0,11.18,33.88
-0.096,1.34925,12.828,0.0,11.18,33.92
0.0,1.31825,12.825,0.0,11.18,33.95
-0.043,1.359625,12.825,0.0,11.17,33.78
-0.026,1.380375,12.821,0.0,11.17,33.5
0.028,1.42175,12.818,0.0,11.17,33.4
-0.065,1.34925,12.817,0.0,11.17,33.48
0.099,1.294875,12.817,0.0,11.17,33.32
0.124,1.302625,12.818,0.0,11.17,33.05
-0.096,1.307875,12.82,0.0,11.17,33.15
-0.076,1.201625,12.823,0.0,11.17,33.14
0.008,1.21975,12.825,0.0,11.17,33.0
-0.141,1.2405,12.827,0.0,11.17,33.03
0.107,1.250875,12.83,0.0,11.17,33.1
-0.125,1.331125,12.831,0.0,11.17,33.0
-0.026,1.20425,12.833,0.0,11.17,32.94
0.176,1.32075,12.836,0.0,11.17,32.95
-0.022,1.39075,12.837,0.0,11.17,32.74
-0.107,1.39075,12.835,0.0,11.16,32.72
-0.017,1.302625,12.835,0.0,11.17,33.12
-0.068,1.24825,12.832,0.0,11.17,33.07
-0.06,1.279375,12.828,0.0,11.17,32.82
0.007,1.178375,12.826,0.0,11.17,33.03
-0.096,1.0385,12.821,0.0,11.17,33.23
0.072,1.064375,12.821,0.0,11.17,32.95
0.088,1.121375,12.822,0.0,11.17,32.91
-0.118,1.11625,12.822,0.0,11.17,33.07
-0.094,1.214625,12.826,0.0,11.17,33.19
-0.031,1.214625,12.828,0.0,11.17,33.3
-0.183,1.10325,12.834,0.0,11.16,33.41
0.065,1.243125,12.857,0.0,11.16,33.49
-0.158,1.165375,12.905,0.0,11.15,33.79
-0.055,1.235375,13.018,0.0,11.16,34.31
0.123,1.294875,13.163,0.0,11.16,34.52
-0.102,1.181,13.243,0.0,11.15,34.8
-0.155,1.26375,13.155,0.0,11.15,35.2
-0.049,1.155,13.068,0.0,11.15,35.33
-0.179,1.209375,13.042,0.0,11.15,35.49
0.095,1.2405,13.039,0.0,11.15,35.7
-0.245,1.16275,13.036,0.0,11.15,36.02
-0.119,1.105875,13.034,0.0,11.15,36.43
0.064,1.1265,13.041,0.0,11.13,36.55
-0.092,1.129125,13.057,0.0,11.13,36.83
-0.21,1.041125,13.061,0.0,11.15,36.95
-0.105,1.1265,13.046,0.0,11.15,37.11
-0.175,1.209375,13.017,0.0,11.15,37.17
0.031,0.999625,13.003,0.0,11.15,37.06
-0.224,1.173125,13.01,0.0,11.15,36.99
-0.137,1.29225,13.036,0.0,11.13,36.88
0.047,1.326,13.052,0.0,11.15,36.72
0.002,1.222375,13.056,0.0,11.15,36.56
-0.165,1.274125,13.045,0.0,11.13,36.34
-0.077,1.17575,13.042,0.0,11.13,36.11
-0.103,1.230125,13.047,0.0,11.13,35.92
-0.081,1.144625,13.046,0.0,11.13,35.21
-0.035,1.134375,13.052,0.0,11.13,34.81
-0.127,1.121375,13.045,0.0,11.15,34.86
0.053,1.092875,13.023,0.0,11.15,34.53
0.068,1.144625,12.981,0.0,11.15,34.32
-0.13,1.142125,12.963,0.0,11.13,34.15
-0.085,1.222375,12.944,0.0,11.15,33.84
-0.045,1.121375,12.92,0.0,11.13,33.73
-0.187,1.168,12.908,0.0,11.13,33.75
0.099,1.26375,12.907,0.0,11.13,33.58
-0.122,1.235375,12.918,0.0,11.13,33.32
0.018,1.129125,12.942,0.0,11.13,33.3
0.134,1.157625,12.958,0.0,11.13,33.49
-0.1,1.1835,12.96,0.0,11.13,33.25
-0.089,1.2275,12.957,0.0,11.13,32.74
-0.005,1.136875,12.934,0.0,11.13,32.79
-0.147,1.085125,12.892,0.0,11.12,32.84
0.089,1.067,12.872,0.0,11.13,32.12
-0.125,1.11625,12.858,0.0,11.13,31.79
-0.023,1.06175,12.856,0.0,11.13,32.14
0.159,1.1525,12.858,0.0,11.13,32.33
-0.043,1.173125,12.86,0.0,11.13,32.37
-0.106,1.11875,12.864,0.0,11.13,32.55
-0.001,1.11875,12.872,0.0,11.13,32.68
-0.119,1.21725,12.881,0.0,11.13,32.82
0.153,1.30525,12.887,0.0,11.15,32.98
-0.19,1.21975,12.895,0.0,11.13,33.28
-0.06,1.16275,12.904,0.0,11.13,33.69
0.127,1.1265,12.92,0.0,11.13,33.78
-0.004,1.212,12.934,0.0,11.13,33.86
-0.122,1.20425,12.949,0.0,11.13,34.31
-0.014,1.0955,12.969,0.0,11.13,34.71
-0.095,1.100625,12.986,0.0,11.13,34.69
0.144,1.028125,12.993,0.0,11.15,34.74
-0.179,1.08,13.0,0.0,11.13,34.86
-0.076,1.072125,13.001,0.0,11.13,35.18
0.11,1.13175,13.004,0.0,11.13,35.48
0.027,1.173125,13.0,0.0,11.13,35.67
-0.114,1.193875,13.0,0.0,11.13,35.66
-0.015,1.214625,13.006,0.0,11.13,35.54
-0.063,1.26375,13.011,0.0,11.13,35.31
0.007,1.367375,13.02,0.0,11.12,35.13
-0.022,1.258625,13.024,0.0,11.12,34.91
-0.069,1.243125,13.021,0.0,11.12,34.71
0.115,1.2405,13.015,0.0,11.11,34.61
0.105,1.18875,13.012,0.0,11.11,34.59
-0.082,1.121375,13.01,0.0,11.11,34.63
-0.018,1.13175,13.006,0.0,11.11,34.57
-0.012,1.142125,13.0,0.0,11.11,34.33
-0.117,1.136875,12.991,0.0,11.11,34.19
0.14,1.199125,12.981,0.0,11.11,34.07
-0.048,1.214625,12.969,0.0,11.11,33.85
0.094,1.186125,12.969,0.0,11.11,33.88
0.16,1.178375,12.97,0.0,11.11,34.0
-0.072,1.21975,12.969,0.0,11.1,33.67
-0.056,1.155,12.974,0.0,11.09,33.65
0.016,1.33375,12.974,0.0,11.09,33.7
-0.119,1.225,12.985,0.0,11.09,33.48
0.127,1.18875,13.002,0.0,11.1,33.17
-0.082,1.24825,13.024,0.0,11.11,33.4
0.01,1.23275,13.042,0.0,11.1,33.52
0.19,1.170625,13.047,0.0,11.1,33.0
-0.033,1.100625,13.032,0.0,11.1,32.77
-0.077,1.100625,13.024,0.0,11.1,33.0
0.022,1.19125,13.027,0.0,11.1,32.94
-0.088,1.124,13.03,0.0,11.1,32.54
0.17,1.108375,13.033,0.0,11.09,32.61
-0.183,1.1265,13.042,0.0,11.09,32.95
-0.052,1.100625,13.05,0.0,11.1,33.04
0.14,1.27675,13.065,0.0,11.09,32.98
0.017,1.209375,13.105,0.0,11.09,33.32
-0.116,1.3285,13.155,0.0,11.07,33.96
-0.012,2.336,13.186,0.0,11.09,34.58
-0.078,2.478375,13.18,0.0,11.09,34.79
0.123,1.976,13.188,0.0,11.07,35.16
-0.11,1.937125,13.25,0.0,11.09,35.76
-0.033,2.45775,13.27,0.0,11.09,37.09
0.109,3.175125,13.258,0.0,11.09,38.61
0.067,3.351125,13.24,0.0,11.09,37.59
-0.06,2.1935,13.229,0.0,11.1,36.1
0.043,2.828,13.229,0.0,11.09,36.42
0.001,1.95275,13.234,0.0,11.09,36.98
0.235,1.706625,13.232,0.0,11.1,37.77
-0.072,1.29225,13.229,0.0,11.1,38.83
0.013,1.36225,13.24,0.0,11.1,39.87
0.169,1.30525,13.252,0.0,11.09,40.22
0.096,1.395875,13.252,0.0,11.09,40.24
-0.097,1.359625,13.248,0.0,11.09,39.51
-0.006,1.32075,13.245,0.0,11.07,38.29
-0.061,1.403625,13.247,0.0,11.09,36.14
0.063,1.313,13.252,0.0,11.07,35.35
-0.092,1.364875,13.338,0.0,11.07,34.51
-0.069,1.245625,13.52,0.0,11.07,34.19
0.112,1.05925,13.517,0.0,11.07,33.99
0.082,1.1965,13.368,0.0,11.07,33.87
-0.118,1.157625,13.252,0.0,11.07,33.73
-0.01,1.1395,13.234,0.0,11.07,33.44
-0.036,1.258625,13.234,0.0,11.07,33.02
0.088,1.225,13.216,0.0,11.07,32.72
0.009,1.193875,13.198,0.0,11.07,32.76
-0.005,1.26375,13.203,0.0,11.07,32.52
0.176,1.269,13.197,0.0,11.07,32.25
0.146,1.313,13.189,0.0,11.07,32.29
-0.039,1.338875,13.192,0.0,11.07,32.21
0.034,1.258625,13.192,0.0,11.07,32.11
0.021,1.168,13.182,0.0,11.07,31.79
-0.03,1.206875,13.174,0.0,11.07,31.37
0.121,1.230125,13.17,0.0,11.09,31.21
-0.041,1.193875,13.175,0.0,11.07,30.88
0.114,1.209375,13.178,0.0,11.07,30.63
0.125,1.201625,13.175,0.0,11.07,30.86
-0.085,1.098125,13.178,0.0,11.07,31.09
-0.045,1.1395,13.18,0.0,11.07,31.06
-0.029,1.300125,13.187,0.0,11.09,31.01
-0.147,1.1265,13.197,0.0,11.07,30.99
0.108,1.214625,13.21,0.0,11.07,30.8
-0.106,1.33375,13.223,0.0,11.09,30.65
0.046,1.29225,13.246,0.0,11.09,30.76
0.117,1.256,13.271,0.0,11.09,30.9
-0.108,1.230125,13.303,0.0,11.07,30.74
-0.108,1.256,13.332,0.0,11.07,30.63
-0.043,1.2975,13.365,0.0,11.07,30.9
-0.192,1.209375,13.405,0.0,11.07,31.48
0.071,1.266375,13.446,0.0,11.07,31.43
-0.134,1.14725,13.482,0.0,11.07,30.92
0.0,1.26375,13.523,0.0,11.07,31.05
0.133,1.129125,13.563,0.0,11.09,31.36
-0.087,1.1395,13.604,0.0,11.09,31.21
-0.108,1.33375,13.636,0.0,11.09,30.98
-0.03,1.18875,13.669,0.0,11.09,31.17
-0.181,1.2845,13.705,0.0,11.09,31.55
0.076,1.287125,13.739,0.0,11.09,31.94
-0.149,1.326,13.769,0.0,11.09,32.53
-0.035,1.401125,13.8,0.0,11.09,32.92
0.113,1.274125,13.828,0.0,11.09,33.27
-0.1,1.2275,13.85,0.0,11.09,33.94
-0.099,1.1965,13.874,0.0,11.09,34.46
-0.03,1.326,13.896,0.0,11.07,34.58
-0.169,1.481375,13.91,0.0,11.09,34.52
0.11,1.590125,13.925,0.0,11.07,34.36
-0.119,1.136875,13.937,0.0,11.07,34.24
-0.016,1.411375,13.948,0.0,11.07,34.05
0.13,1.186125,13.954,0.0,11.07,33.65
-0.093,1.31825,13.959,0.0,11.07,33.16
-0.093,1.214625,13.964,0.0,11.07,33.1
-0.026,1.134375,13.963,0.0,11.07,33.08
-0.18,1.37,13.954,0.0,11.07,32.84
0.097,1.269,13.95,0.0,11.07,33.0
-0.137,1.37,13.945,0.0,11.07,32.84
-0.017,1.351875,13.938,0.0,11.07,32.55
0.122,1.2975,13.928,0.0,11.07,32.22
-0.119,1.553875,13.918,0.0,11.07,31.67
-0.123,1.383,13.904,0.0,11.07,31.05
-0.07,1.155,13.887,0.0,11.07,30.67
-0.205,1.32075,13.868,0.0,11.07,30.32
0.073,1.603125,13.843,0.0,11.07,30.14
-0.171,1.2975,13.819,0.0,11.07,30.19
-0.053,1.08,13.795,0.0,11.07,30.43
0.1,1.258625,13.772,0.0,11.07,30.65
-0.116,1.1835,13.739,0.0,11.07,30.58
-0.118,1.323375,13.709,0.0,11.07,30.42
-0.026,1.338875,13.678,0.0,11.06,30.31
-0.176,1.336375,13.644,0.0,11.06,30.41
0.093,1.540875,13.611,0.0,11.07,30.39
-0.114,1.559,13.579,0.0,11.07,30.0
-0.025,1.26125,13.542,0.0,11.07,30.02
0.139,1.364875,13.507,0.0,11.07,30.43
-0.076,1.31825,13.471,0.0,11.06,30.55
-0.08,1.34925,13.436,0.0,11.06,30.76
-0.017,1.21725,13.404,0.0,11.07,31.37
-0.151,1.067,13.364,0.0,11.06,31.66
0.114,1.222375,13.323,0.0,11.06,31.51
-0.122,1.274125,13.281,0.0,11.06,31.54
-0.009,1.5565,13.24,0.0,11.05,31.94
0.143,1.178375,13.194,0.0,11.05,32.39
-0.073,1.279375,13.152,0.0,11.05,33.02
-0.077,1.26375,13.113,0.0,11.05,33.88
0.0,1.364875,13.112,0.0,11.05,34.38
-0.147,1.271625,13.185,0.0,11.05,34.82
0.132,1.546125,13.273,0.0,11.05,35.15
-0.103,1.279375,13.258,0.0,11.05,35.32
0.015,1.206875,13.139,0.0,11.06,35.49
0.146,1.515,13.059,0.0,11.05,35.5
-0.078,1.3545,13.012,0.0,11.05,35.32
-0.061,1.20425,12.976,0.0,11.05,35.41
-0.003,1.302625,12.948,0.0,11.05,35.35
-0.145,1.11875,12.921,0.0,11.05,35.26
0.152,1.307875,12.898,0.0,11.05,34.7
-0.077,1.266375,12.869,0.0,11.05,34.33
0.041,1.256,12.845,0.0,11.05,34.3
0.182,1.307875,12.823,0.0,11.05,34.1
-0.062,1.201625,12.802,0.0,11.05,34.01
-0.054,1.338875,12.783,0.0,11.05,33.88
-0.007,1.359625,12.763,0.0,11.05,33.8
-0.135,1.3985,12.741,0.0,11.05,33.72
0.132,1.380375,12.717,0.0,11.05,33.51
-0.091,1.403625,12.689,0.0,11.05,33.25
0.035,1.315625,12.664,0.0,11.05,33.25
0.174,1.245625,12.637,0.0,11.05,33.33
-0.053,1.209375,12.608,0.0,11.05,33.14
-0.058,1.20425,12.582,0.0,11.05,32.89
0.026,1.157625,12.56,0.0,11.05,32.73
-0.121,1.17575,12.538,0.0,11.05,32.6
0.137,1.23275,12.515,0.0,11.05,32.43
-0.086,1.250875,12.494,0.0,11.05,32.28
0.024,1.326,12.465,0.0,11.05,32.34
0.191,1.310375,12.442,0.0,11.05,32.3
-0.04,1.24825,12.425,0.0,11.05,32.09
-0.066,1.310375,12.406,0.0,11.05,31.88
0.028,1.313,12.398,0.0,11.05,31.86
-0.112,1.37,12.389,0.0,11.05,31.82
0.141,1.26375,12.378,0.0,11.05,32.0
-0.125,1.21725,12.377,0.0,11.05,32.09
-0.021,1.21975,12.386,0.0,11.05,32.23
0.151,1.279375,12.396,0.0,11.05,32.44
-0.035,1.209375,12.416,0.0,11.04,32.69
-0.105,1.136875,12.441,0.0,11.04,32.93
-0.012,1.193875,12.463,0.0,11.05,33.3
-0.128,1.23275,12.491,0.0,11.05,33.84
0.152,1.310375,12.524,0.0,11.04,34.23
-0.212,1.178375,12.555,0.0,11.04,34.48
-0.069,1.209375,12.591,0.0,11.04,34.56
0.108,1.2535,12.628,0.0,11.05,34.39
-0.019,1.338875,12.693,0.0,11.04,34.38
-0.121,1.323375,12.812,0.0,11.04,34.67
-0.011,1.326,12.883,0.0,11.02,34.59
-0.105,1.271625,12.869,0.0,11.02,34.08
0.179,1.24825,12.861,0.0,11.02,34.17
-0.206,1.266375,12.874,0.0,11.02,34.52
-0.049,1.269,12.908,0.0,11.04,34.61
0.145,1.16275,12.989,0.0,11.04,34.49
0.006,1.16275,13.086,0.0,11.05,34.19
-0.091,1.155,13.12,0.0,11.04,33.75
0.016,1.201625,13.114,0.0,11.04,32.89
-0.072,1.24825,13.088,0.0,11.04,32.34
0.135,1.243125,13.066,0.0,11.05,32.12
-0.133,1.237875,13.054,0.0,11.05,31.88
-0.055,1.206875,13.052,0.0,11.05,31.89
0.139,1.287125,13.049,0.0,11.05,32.09
0.066,1.326,13.052,0.0,11.05,31.96
-0.091,1.282,13.062,0.0,11.05,31.76
-0.007,1.271625,13.065,0.0,11.05,31.47
-0.021,1.250875,13.055,0.0,11.05,31.12
-0.083,1.212,13.049,0.0,11.05,30.83
0.086,1.26375,13.031,0.0,11.05,30.85
-0.061,1.19125,13.003,0.0,11.05,30.67
0.089,1.225,12.972,0.0,11.06,30.44
0.124,1.0955,12.939,0.0,11.06,30.42
-0.08,1.250875,12.913,0.0,11.06,30.4
-0.05,1.26125,12.887,0.0,11.06,30.16
0.027,1.256,12.867,0.0,11.05,30.09
-0.109,1.134375,12.866,0.0,11.06,30.04
0.123,1.134375,12.869,0.0,11.06,29.94
-0.084,1.294875,12.889,0.0,11.05,30.19
0.014,1.307875,12.91,0.0,11.06,30.22
0.182,1.271625,12.937,0.0,11.05,30.1
-0.046,1.346625,12.955,0.0,11.06,29.99
-0.09,1.287125,12.964,0.0,11.06,30.26
0.009,1.235375,12.958,0.0,11.06,30.76
-0.102,1.23275,12.939,0.0,11.05,31.28
0.149,1.201625,12.924,0.0,11.05,31.51
-0.193,1.201625,12.906,0.0,11.06,31.69
-0.066,1.157625,12.912,0.0,11.05,32.01
0.109,1.111,12.875,0.0,11.05,32.49
0.009,1.1965,12.835,0.0,11.05,32.84
-0.133,1.17575,12.78,0.0,11.05,32.99
-0.041,1.201625,12.756,0.0,11.06,33.23
-0.098,1.21725,12.74,0.0,11.06,33.45
-0.043,1.282,12.735,0.0,11.06,33.49
-0.036,1.2845,12.71,0.0,11.06,33.49
-0.094,1.2845,12.699,0.0,11.06,33.7
0.068,1.245625,12.697,0.0,11.06,33.76
0.058,1.271625,12.696,0.0,11.06,34.02
-0.118,1.222375,12.698,0.0,11.06,34.24
-0.06,1.199125,12.698,0.0,11.06,34.29
-0.037,1.23275,12.696,0.0,11.06,34.48
-0.159,1.1525,12.698,0.0,11.06,34.46
0.116,1.170625,12.693,0.0,11.06,34.24
-0.094,1.072125,12.691,0.0,11.06,33.94
0.045,1.173125,12.688,0.0,11.06,33.76
0.129,1.193875,12.685,0.0,11.06,33.64
-0.094,1.21725,12.679,0.0,11.07,33.4
-0.082,1.170625,12.67,0.0,11.06,33.11
0.008,1.243125,12.66,0.0,11.06,32.91
-0.112,1.2275,12.654,0.0,11.06,32.71
0.158,1.346625,12.649,0.0,11.06,32.4
-0.151,1.24825,12.647,0.0,11.06,32.2
-0.029,1.282,12.646,0.0,11.05,32.25
0.178,1.307875,12.646,0.0,11.06,32.45
0.009,1.20425,12.642,0.0,11.06,32.29
-0.096,1.274125,12.639,0.0,11.06,31.91
-0.014,1.212,12.636,0.0,11.06,31.8
-0.029,1.186125,12.638,0.0,11.06,31.7
-0.113,1.121375,12.638,0.0,11.06,31.3
0.108,1.121375,12.637,0.0,11.06,31.17
-0.069,1.19125,12.639,0.0,11.06,31.37
0.085,1.21975,12.642,0.0,11.07,31.15
0.144,1.20425,12.647,0.0,11.07,30.85
-0.078,1.243125,12.651,0.0,11.07,30.73
-0.062,1.274125,12.651,0.0,11.07,30.56
0.028,1.300125,12.651,0.0,11.07,30.46
-0.094,1.2535,12.651,0.0,11.07,30.7
0.174,1.222375,12.651,0.0,11.06,30.42
-0.158,1.287125,12.649,0.0,11.06,30.2
-0.029,1.222375,12.649,0.0,11.06,30.22
0.169,1.16275,12.651,0.0,11.05,30.39
0.035,1.18875,12.648,0.0,11.06,30.38
-0.098,1.18875,12.646,0.0,11.06,30.41
-0.035,1.165375,12.648,0.0,11.05,30.65
-0.025,1.111,12.648,0.0,11.06,30.76
-0.15,1.186125,12.652,0.0,11.05,30.97
0.103,1.18875,12.652,0.0,11.05,31.19
-0.092,1.1265,12.651,0.0,11.05,31.43
0.042,1.193875,12.651,0.0,11.05,31.76
0.112,1.243125,12.648,0.0,11.05,32.0
-0.093,1.336375,12.646,0.0,11.05,32.19
-0.071,1.323375,12.643,0.0,11.05,32.44
0.004,1.17575,12.639,0.0,11.05,32.56
-0.14,1.269,12.633,0.0,11.05,32.59
0.125,1.178375,12.626,0.0,11.05,32.56
-0.095,1.225,12.62,0.0,11.06,32.44
0.019,1.17575,12.615,0.0,11.06,32.38
0.182,1.142125,12.608,0.0,11.05,32.44
-0.045,1.1835,12.601,0.0,11.05,32.33
-0.078,1.100625,12.595,0.0,11.05,32.06
0.03,1.09025,12.59,0.0,11.05,31.95
-0.083,1.165375,12.583,0.0,11.05,31.79
0.187,1.23275,12.576,0.0,11.05,31.53
-0.169,1.16025,12.57,0.0,11.05,31.34
-0.021,1.2535,12.565,0.0,11.05,31.39
0.189,1.323375,12.56,0.0,11.05,31.43
0.036,1.310375,12.552,0.0,11.05,31.3
-0.079,1.245625,12.543,0.0,11.05,31.18
0.016,1.235375,12.536,0.0,11.05,30.99
-0.036,1.214625,12.529,0.0,11.05,30.8
-0.028,1.230125,12.521,0.0,11.06,30.52
0.044,1.26125,12.513,0.0,11.05,30.26
-0.05,1.222375,12.504,0.0,11.06,30.39
0.118,1.136875,12.496,0.0,11.06,30.65
0.122,1.212,12.489,0.0,11.06,30.77
-0.079,1.1525,12.481,0.0,11.06,30.88
-0.037,1.19125,12.473,0.0,11.06,31.41
0.0,1.282,12.472,0.0,11.06,31.95
-0.141,1.124,12.472,0.0,11.06,32.11
0.051,1.388125,12.473,0.0,11.07,32.21
-0.078,1.395875,12.48,0.0,11.07,32.37
0.054,1.230125,12.489,0.0,11.07,32.36
0.145,1.212,12.501,0.0,11.07,32.44
-0.085,1.21725,12.514,0.0,11.07,32.49
-0.068,1.178375,12.546,0.0,11.07,32.33
0.034,1.124,12.546,0.0,11.07,32.31
-0.114,1.302625,12.567,0.0,11.07,32.31
0.149,1.230125,12.589,0.0,11.05,32.41
-0.098,1.271625,12.611,0.0,11.06,32.72
-0.006,1.206875,12.635,0.0,11.06,32.92
0.189,1.279375,12.658,0.0,11.06,33.22
0.009,1.1965,12.684,0.0,11.07,32.46
-0.081,1.395875,12.703,0.0,11.07,32.14
0.019,1.18875,12.722,0.0,11.07,32.06
-0.037,1.375125,12.745,0.0,11.07,31.77
0.13,1.243125,12.763,0.0,11.06,31.61
-0.102,1.142125,12.783,0.0,11.06,31.69
-0.044,1.32075,12.8,0.0,11.06,31.9
0.156,1.23275,12.823,0.0,11.07,31.66
0.085,1.108375,12.843,0.0,11.07,31.6
-0.083,1.302625,12.862,0.0,11.07,31.81
-0.022,1.351875,12.881,0.0,11.07,31.59
0.002,1.313,12.898,0.0,11.06,31.44
-0.116,1.11875,12.911,0.0,11.06,31.35
0.159,1.007375,12.924,0.0,11.06,31.59
-0.073,1.27675,12.934,0.0,11.06,31.9
0.088,1.11625,12.941,0.0,11.06,32.15
0.17,1.610875,12.951,0.0,11.06,32.53
-0.087,1.28975,12.958,0.0,11.06,32.6
