ECG,foot GSR,hand GSR,HR,marker,RESP
-0.025,15.752,9.661,79.0,14.6,29.85
-0.04,15.753,9.683,79.0,14.6,29.83
-0.038,15.754,9.7,79.0,14.59,29.68
0.027,15.756,9.717,79.0,14.59,29.66
-0.087,15.758,9.738,79.0,14.59,29.64
0.147,15.756,9.761,79.0,14.59,29.62
-0.065,15.756,9.783,79.0,14.59,29.63
-0.027,15.756,9.806,79.0,14.59,29.64
0.067,15.758,9.827,79.0,14.59,29.76
0.142,15.759,9.844,79.0,14.6,30.02
0.0,15.761,9.86,79.0,14.6,30.18
-0.034,15.766,9.878,79.0,14.6,30.48
-0.024,15.77,9.894,79.0,14.59,30.8
-0.036,15.774,9.914,79.0,14.59,31.05
0.04,15.778,9.932,79.0,14.59,31.32
-0.071,15.784,9.947,79.0,14.59,31.69
0.165,15.79,9.96,79.0,14.59,32.02
-0.059,15.797,9.971,79.0,14.59,32.14
-0.025,15.804,9.983,79.0,14.59,32.28
0.044,15.811,10.001,79.0,14.59,32.52
0.118,15.821,10.015,83.0,14.59,32.67
0.009,15.832,10.027,83.0,14.59,32.74
-0.041,15.841,10.033,83.0,14.59,32.74
-0.036,15.852,10.038,83.0,14.59,32.77
-0.058,15.861,10.043,83.0,14.59,32.55
0.008,15.87,10.047,83.0,14.59,32.22
-0.063,15.875,10.044,83.0,14.59,31.92
0.064,15.884,10.041,83.0,14.59,31.95
-0.021,15.891,10.038,83.0,14.59,31.81
-0.064,15.894,10.039,83.0,14.59,31.57
0.0,15.9,10.042,83.0,14.59,31.31
0.102,15.906,10.049,82.0,14.59,31.31
0.042,15.912,10.055,82.0,14.59,31.04
-0.054,15.921,10.062,82.0,14.59,30.89
-0.044,15.926,10.068,82.0,14.59,30.68
-0.059,15.928,10.077,82.0,14.59,30.59
-0.077,15.933,10.093,82.0,14.59,30.22
0.018,15.939,10.11,82.0,14.59,30.15
-0.079,15.944,10.128,82.0,14.59,30.28
0.132,15.948,10.149,82.0,14.59,30.34
-0.078,15.957,10.171,82.0,14.59,30.28
-0.051,15.959,10.192,82.0,14.59,30.09
0.024,15.962,10.208,82.0,14.59,29.93
0.13,15.968,10.231,78.0,14.59,29.93
0.037,15.973,10.258,78.0,14.59,29.98
-0.05,15.975,10.282,78.0,14.59,29.9
-0.035,15.977,10.304,78.0,14.59,29.95
-0.048,15.978,10.324,78.0,14.59,29.92
-0.059,15.981,10.342,78.0,14.59,29.93
-0.036,15.983,10.359,78.0,14.59,29.84
0.001,15.984,10.371,78.0,14.59,29.95
-0.087,15.984,10.383,78.0,14.59,29.86
0.132,15.984,10.396,78.0,14.59,29.79
-0.071,15.984,10.406,78.0,14.59,29.83
-0.027,15.987,10.414,78.0,14.59,29.89
0.069,15.989,10.416,74.0,14.59,29.97
0.103,15.99,10.41,74.0,14.59,30.19
-0.042,15.992,10.409,74.0,14.59,30.35
-0.053,15.994,10.407,74.0,14.58,30.55
-0.062,15.995,10.4,74.0,14.59,30.76
-0.067,15.997,10.396,74.0,14.59,31.0
-0.066,15.997,10.399,74.0,14.59,31.18
0.014,15.998,10.401,74.0,14.59,31.42
-0.081,15.999,10.399,74.0,14.59,31.67
0.158,16.003,10.391,74.0,14.59,32.06
-0.064,16.004,10.38,74.0,14.59,32.07
-0.032,16.004,10.368,74.0,14.58,32.11
0.042,16.005,10.358,74.0,14.58,32.19
0.119,16.005,10.35,75.0,14.58,32.25
0.011,16.004,10.344,75.0,14.58,32.34
-0.04,16.003,10.34,75.0,14.58,32.23
-0.023,16.004,10.334,75.0,14.59,32.17
-0.043,16.002,10.324,75.0,14.59,31.9
-0.056,15.998,10.313,75.0,14.58,31.52
-0.058,15.998,10.304,75.0,14.58,31.52
0.02,15.994,10.295,75.0,14.58,31.37
-0.077,15.993,10.289,75.0,14.58,31.33
0.144,15.99,10.276,75.0,14.58,31.42
-0.07,15.988,10.266,75.0,14.59,31.22
-0.039,15.987,10.262,75.0,14.59,31.17
0.036,15.985,10.256,75.0,14.58,31.03
0.132,15.982,10.251,70.0,14.58,30.77
0.025,15.982,10.242,70.0,14.59,30.61
-0.05,15.981,10.231,70.0,14.59,30.5
-0.036,15.977,10.214,70.0,14.58,30.38
-0.053,15.973,10.192,70.0,14.58,30.14
-0.072,15.972,10.179,70.0,14.59,30.04
-0.069,15.972,10.174,70.0,14.58,30.03
0.018,15.968,10.163,70.0,14.58,29.98
-0.088,15.967,10.155,70.0,14.59,29.97
0.139,15.963,10.145,70.0,14.59,29.99
-0.073,15.961,10.136,70.0,14.58,29.87
-0.034,15.958,10.129,70.0,14.58,29.79
0.053,15.956,10.116,72.0,14.58,29.77
0.14,15.956,10.1,72.0,14.58,29.77
0.0,15.955,10.084,72.0,14.58,29.66
-0.062,15.952,10.07,72.0,14.59,29.8
-0.049,15.952,10.059,72.0,14.58,29.77
-0.062,15.95,10.048,72.0,14.58,29.95
-0.07,15.945,10.038,72.0,14.59,30.05
-0.039,15.943,10.03,72.0,14.59,29.97
-0.002,15.94,10.022,72.0,14.58,29.74
-0.081,15.937,10.013,72.0,14.58,29.63
0.124,15.936,10.005,72.0,14.58,29.58
-0.06,15.932,9.998,72.0,14.58,29.5
-0.01,15.93,9.988,72.0,14.58,29.6
0.095,15.927,9.981,73.0,14.59,29.61
0.124,15.925,9.975,73.0,14.58,29.57
-0.033,15.92,9.969,73.0,14.58,29.57
-0.041,15.917,9.962,73.0,14.58,29.5
-0.039,15.915,9.955,73.0,14.58,29.58
-0.057,15.908,9.946,73.0,14.58,29.55
-0.057,15.907,9.938,73.0,14.58,29.48
0.026,15.905,9.931,73.0,14.58,29.45
-0.074,15.9,9.924,73.0,14.58,29.66
0.159,15.894,9.917,73.0,14.58,30.01
-0.055,15.891,9.913,73.0,14.59,30.25
-0.02,15.883,9.907,73.0,14.59,30.49
0.06,15.877,9.898,75.0,14.58,30.84
0.142,15.873,9.892,75.0,14.58,31.2
0.018,15.868,9.888,75.0,14.58,31.58
-0.037,15.859,9.882,75.0,14.59,31.91
-0.022,15.854,9.878,75.0,14.58,32.23
-0.041,15.85,9.873,75.0,14.58,32.51
0.039,15.849,9.868,75.0,14.58,32.83
-0.064,15.846,9.861,75.0,14.58,32.9
0.156,15.843,9.853,75.0,14.58,33.16
-0.059,15.84,9.846,75.0,14.58,33.46
-0.043,15.836,9.843,75.0,14.58,33.56
0.026,15.833,9.836,75.0,14.57,33.51
0.113,15.829,9.829,83.0,14.57,33.48
0.008,15.824,9.819,83.0,14.58,33.4
-0.056,15.82,9.809,83.0,14.57,33.1
-0.049,15.814,9.802,83.0,14.57,32.84
-0.062,15.807,9.796,83.0,14.57,32.59
-0.016,15.803,9.791,83.0,14.57,32.4
-0.039,15.799,9.783,83.0,14.57,32.22
-0.033,15.794,9.777,83.0,14.57,32.06
0.078,15.789,9.771,83.0,14.57,32.03
-0.063,15.784,9.766,83.0,14.57,32.03
-0.005,15.779,9.763,83.0,14.57,31.86
0.103,15.774,9.758,81.0,14.57,31.67
0.082,15.769,9.756,81.0,14.57,31.43
-0.051,15.767,9.756,81.0,14.57,31.23
-0.045,15.762,9.755,81.0,14.57,31.09
-0.042,15.755,9.753,81.0,14.57,31.02
-0.061,15.752,9.749,81.0,14.57,30.81
-0.046,15.748,9.743,81.0,14.57,30.87
-0.012,15.744,9.737,81.0,14.57,30.64
-0.102,15.742,9.737,81.0,14.57,30.58
0.13,15.738,9.736,81.0,14.57,30.62
-0.063,15.734,9.732,81.0,14.57,30.77
-0.018,15.73,9.731,81.0,14.57,30.57
0.082,15.727,9.727,76.0,14.57,30.26
0.122,15.722,9.726,76.0,14.57,29.92
-0.037,15.717,9.722,76.0,14.57,29.74
-0.051,15.713,9.72,76.0,14.57,29.9
-0.048,15.71,9.72,76.0,14.57,30.03
-0.068,15.705,9.72,76.0,14.57,30.01
-0.078,15.702,9.716,76.0,14.57,29.87
-0.019,15.699,9.711,76.0,14.57,29.96
-0.052,15.697,9.706,76.0,14.57,30.0
-0.009,15.692,9.701,76.0,14.57,30.08
0.039,15.686,9.699,76.0,14.57,30.18
-0.064,15.684,9.694,76.0,14.57,30.36
-0.005,15.681,9.689,76.0,14.57,30.51
0.101,15.679,9.686,72.0,14.57,30.73
0.071,15.676,9.685,72.0,14.57,30.8
-0.054,15.672,9.683,72.0,14.57,31.04
-0.046,15.671,9.679,72.0,14.57,31.35
-0.056,15.669,9.674,72.0,14.57,31.69
-0.077,15.666,9.667,72.0,14.57,31.77
-0.054,15.666,9.662,72.0,14.57,31.92
-0.007,15.662,9.654,72.0,14.57,31.99
-0.092,15.66,9.646,72.0,14.57,32.18
0.138,15.659,9.641,72.0,14.57,32.01
-0.06,15.655,9.636,72.0,14.57,31.83
-0.017,15.652,9.631,72.0,14.57,31.51
0.079,15.65,9.627,75.0,14.57,31.32
0.116,15.642,9.622,75.0,14.57,31.31
-0.026,15.637,9.618,75.0,14.57,31.32
-0.041,15.636,9.614,75.0,14.57,31.25
-0.033,15.634,9.612,75.0,14.57,31.23
-0.048,15.629,9.608,75.0,14.57,31.01
-0.06,15.625,9.606,75.0,14.57,30.68
-0.065,15.62,9.608,75.0,14.57,30.55
-0.037,15.618,9.608,75.0,14.57,30.36
0.009,15.615,9.608,75.0,14.57,30.36
-0.077,15.61,9.607,75.0,14.57,30.32
0.145,15.608,9.602,75.0,14.57,30.26
-0.05,15.607,9.597,75.0,14.57,29.98
-0.002,15.603,9.59,75.0,14.57,29.83
0.101,15.602,9.584,67.0,14.57,29.98
0.138,15.599,9.579,67.0,14.57,30.23
-0.019,15.597,9.573,67.0,14.57,30.24
-0.035,15.595,9.567,67.0,14.57,30.08
-0.029,15.593,9.562,67.0,14.57,30.06
-0.044,15.588,9.559,67.0,14.57,29.82
-0.055,15.584,9.554,67.0,14.57,29.71
-0.062,15.583,9.549,67.0,14.57,29.6
-0.061,15.576,9.547,67.0,14.57,29.61
-0.019,15.569,9.544,67.0,14.57,29.6
-0.009,15.564,9.543,67.0,14.57,29.53
-0.022,15.56,9.539,67.0,14.57,29.7
0.108,15.557,9.535,67.0,14.57,29.89
-0.045,15.555,9.53,67.0,14.57,29.92
0.002,15.55,9.526,67.0,14.57,30.08
0.111,15.547,9.522,62.0,14.57,30.23
0.12,15.543,9.52,62.0,14.57,30.47
-0.037,15.538,9.516,62.0,14.57,30.62
-0.033,15.533,9.514,62.0,14.57,30.92
-0.031,15.53,9.51,62.0,14.57,31.04
-0.052,15.525,9.509,62.0,14.57,31.14
-0.055,15.521,9.506,62.0,14.57,31.3
-0.053,15.518,9.502,62.0,14.57,31.5
0.031,15.516,9.5,62.0,14.57,31.72
-0.063,15.511,9.495,62.0,14.57,32.05
0.169,15.507,9.492,62.0,14.57,32.16
-0.051,15.505,9.489,62.0,14.57,32.24
-0.013,15.502,9.485,62.0,14.57,32.16
0.065,15.497,9.48,62.0,14.57,32.06
0.159,15.493,9.475,68.0,14.57,31.93
0.035,15.49,9.47,68.0,14.57,31.67
-0.034,15.488,9.466,68.0,14.57,31.55
-0.017,15.482,9.462,68.0,14.57,31.36
-0.033,15.478,9.457,68.0,14.57,31.23
-0.045,15.475,9.452,68.0,14.57,30.92
-0.046,15.473,9.448,68.0,14.57,30.89
-0.032,15.468,9.443,68.0,14.57,30.67
0.029,15.466,9.439,68.0,14.57,30.67
-0.065,15.463,9.435,68.0,14.57,30.62
0.164,15.461,9.434,68.0,14.57,30.39
-0.029,15.456,9.432,68.0,14.57,30.29
0.006,15.452,9.43,68.0,14.57,30.4
0.098,15.446,9.429,67.0,14.57,30.46
0.178,15.444,9.429,67.0,14.57,30.34
0.025,15.44,9.427,67.0,14.57,30.35
-0.017,15.436,9.423,67.0,14.57,30.17
-0.014,15.435,9.418,67.0,14.57,30.28
-0.032,15.431,9.417,67.0,14.55,30.07
-0.049,15.428,9.414,67.0,14.55,29.87
-0.053,15.424,9.414,67.0,14.55,29.99
0.034,15.423,9.412,67.0,14.57,30.31
-0.059,15.423,9.412,67.0,14.55,30.42
0.159,15.419,9.412,67.0,14.55,30.33
-0.054,15.416,9.409,67.0,14.57,30.53
-0.028,15.415,9.407,67.0,14.57,30.42
0.045,15.413,9.404,67.0,14.55,30.5
0.156,15.413,9.402,67.0,14.55,30.7
0.046,15.413,9.399,67.0,14.55,30.84
-0.049,15.411,9.399,67.0,14.57,31.16
-0.034,15.406,9.398,67.0,14.55,31.45
-0.041,15.401,9.398,67.0,14.55,31.75
-0.031,15.4,9.397,67.0,14.57,31.85
0.018,15.399,9.394,67.0,14.57,31.98
0.155,15.398,9.392,67.0,14.55,32.22
0.161,15.394,9.392,67.0,14.57,32.4
-0.052,15.39,9.392,67.0,14.57,32.54
-0.013,15.385,9.39,137.0,14.55,32.5
0.074,15.381,9.389,137.0,14.57,32.4
0.154,15.379,9.39,137.0,14.57,31.98
0.014,15.376,9.392,137.0,14.55,31.95
-0.023,15.371,9.392,137.0,14.55,31.74
-0.019,15.368,9.392,137.0,14.55,31.59
-0.036,15.368,9.394,137.0,14.57,31.37
-0.045,15.365,9.397,137.0,14.55,31.13
0.04,15.364,9.398,137.0,14.55,30.92
-0.056,15.361,9.399,137.0,14.57,30.88
0.16,15.358,9.402,137.0,14.55,30.71
-0.052,15.356,9.403,137.0,14.55,30.56
-0.026,15.354,9.404,137.0,14.55,30.48
0.047,15.356,9.407,137.0,14.57,30.49
0.16,15.354,9.407,137.0,14.57,30.52
0.055,15.353,9.41,137.0,14.57,30.41
-0.038,15.353,9.414,137.0,14.55,30.44
-0.019,15.353,9.418,137.0,14.55,30.31
-0.034,15.352,9.42,137.0,14.57,30.41
-0.043,15.352,9.425,137.0,14.57,30.15
0.037,15.351,9.43,137.0,14.57,30.09
-0.07,15.351,9.435,137.0,14.57,29.89
0.161,15.352,9.441,137.0,14.57,29.85
-0.056,15.353,9.445,137.0,14.57,30.01
-0.023,15.356,9.451,137.0,14.57,30.04
0.058,15.356,9.457,137.0,14.57,30.0
0.154,15.353,9.466,137.0,14.57,29.9
0.026,15.356,9.475,137.0,14.55,29.9
-0.032,15.356,9.48,137.0,14.57,30.03
-0.03,15.356,9.485,137.0,14.57,29.96
-0.055,15.358,9.49,137.0,14.57,29.82
-0.062,15.359,9.495,137.0,14.57,29.6
0.014,15.359,9.5,137.0,14.57,29.54
-0.065,15.368,9.505,137.0,14.57,29.64
0.123,15.366,9.511,137.0,14.57,29.89
-0.05,15.368,9.515,137.0,14.57,30.15
-0.048,15.368,9.516,137.0,14.55,30.34
0.027,15.371,9.517,137.0,14.54,30.69
0.138,15.376,9.519,137.0,14.53,30.98
0.059,15.38,9.519,137.0,14.54,31.24
-0.054,15.386,9.521,137.0,14.53,31.55
-0.037,15.388,9.521,137.0,14.54,31.44
-0.045,15.39,9.521,137.0,14.54,31.84
-0.04,15.394,9.521,137.0,14.53,32.34
0.02,15.396,9.521,137.0,14.54,32.36
-0.077,15.398,9.519,137.0,14.54,32.35
0.158,15.399,9.519,137.0,14.54,32.33
-0.051,15.4,9.519,137.0,14.54,32.37
-0.016,15.404,9.519,137.0,14.54,32.08
0.07,15.406,9.517,80.0,14.54,31.84
0.134,15.41,9.515,80.0,14.54,31.76
-0.01,15.413,9.514,80.0,14.54,31.7
-0.04,15.414,9.51,80.0,14.55,31.34
-0.033,15.414,9.505,80.0,14.54,31.41
-0.049,15.414,9.502,80.0,14.54,31.03
-0.059,15.413,9.499,80.0,14.54,30.72
-0.003,15.413,9.496,80.0,14.55,30.66
-0.022,15.413,9.494,80.0,14.54,30.56
0.0,15.413,9.49,80.0,14.54,30.42
0.086,15.411,9.487,80.0,14.54,30.19
-0.041,15.413,9.482,80.0,14.54,30.2
0.014,15.415,9.481,80.0,14.54,30.13
0.132,15.415,9.477,73.0,14.54,30.16
0.115,15.415,9.472,73.0,14.54,30.07
-0.036,15.415,9.469,73.0,14.54,30.12
-0.025,15.414,9.469,73.0,14.54,30.12
-0.023,15.413,9.467,73.0,14.54,30.13
-0.042,15.411,9.466,73.0,14.54,29.97
-0.014,15.413,9.464,73.0,14.55,30.05
0.02,15.413,9.462,73.0,14.54,29.98
-0.061,15.41,9.457,73.0,14.54,29.8
0.153,15.41,9.455,73.0,14.54,29.99
-0.048,15.41,9.452,73.0,14.54,30.08
0.003,15.408,9.449,73.0,14.54,30.08
0.107,15.409,9.448,73.0,14.55,29.99
0.138,15.405,9.443,73.0,14.55,30.15
-0.023,15.401,9.44,73.0,14.55,30.14
-0.031,15.403,9.438,73.0,14.55,30.09
-0.027,15.404,9.433,73.0,14.55,30.2
-0.047,15.405,9.43,73.0,14.55,30.37
-0.053,15.403,9.427,73.0,14.55,30.44
0.03,15.403,9.424,73.0,14.55,30.79
-0.048,15.403,9.42,73.0,14.55,31.08
0.157,15.4,9.418,73.0,14.55,31.34
-0.03,15.398,9.413,73.0,14.55,31.66
-0.021,15.394,9.408,73.0,14.55,31.89
0.051,15.391,9.405,73.0,14.55,32.08
0.151,15.388,9.4,74.0,14.55,32.21
0.077,15.386,9.395,74.0,14.55,32.34
-0.014,15.384,9.393,74.0,14.55,32.4
0.001,15.384,9.389,74.0,14.55,32.29
-0.013,15.38,9.385,74.0,14.55,32.15
-0.026,15.379,9.38,74.0,14.55,31.9
-0.027,15.378,9.378,74.0,14.55,31.72
0.043,15.375,9.374,74.0,14.55,31.59
-0.061,15.369,9.373,74.0,14.55,31.52
0.169,15.366,9.369,74.0,14.54,31.32
-0.048,15.364,9.368,74.0,14.54,31.22
-0.008,15.363,9.363,74.0,14.54,31.03
0.088,15.357,9.362,72.0,14.54,30.9
0.16,15.356,9.362,72.0,14.54,30.59
0.026,15.356,9.358,72.0,14.54,30.53
-0.029,15.353,9.353,72.0,14.54,30.38
-0.021,15.349,9.351,72.0,14.54,30.18
-0.046,15.348,9.35,72.0,14.55,30.43
-0.051,15.346,9.346,72.0,14.55,30.72
-0.05,15.342,9.343,72.0,14.55,30.12
0.002,15.339,9.342,72.0,14.55,30.31
-0.029,15.337,9.346,72.0,14.55,30.53
0.001,15.334,9.347,72.0,14.55,30.23
0.115,15.333,9.345,72.0,14.55,29.76
-0.021,15.331,9.342,72.0,14.54,29.99
0.0,15.327,9.34,72.0,14.55,30.01
0.109,15.326,9.341,68.0,14.55,30.01
0.116,15.323,9.34,68.0,14.54,29.85
-0.038,15.322,9.34,68.0,14.55,30.25
-0.049,15.319,9.341,68.0,14.57,31.12
-0.045,15.317,9.343,68.0,14.57,30.99
-0.067,15.313,9.344,68.0,14.57,30.02
-0.078,15.312,9.342,68.0,14.55,29.89
-0.006,15.309,9.338,68.0,14.55,30.2
-0.074,15.306,9.336,68.0,14.55,30.17
0.083,15.302,9.337,68.0,14.55,29.94
-0.027,15.298,9.341,68.0,14.54,30.19
-0.046,15.298,9.345,68.0,14.54,30.18
0.022,15.292,9.345,68.0,14.54,30.51
0.123,15.291,9.345,72.0,14.54,30.65
0.047,15.289,9.346,72.0,14.54,31.05
-0.063,15.289,9.347,72.0,14.54,31.47
-0.059,15.288,9.348,72.0,14.54,31.75
-0.065,15.286,9.348,72.0,14.54,32.33
-0.069,15.286,9.35,72.0,14.55,32.54
-0.005,15.286,9.35,72.0,14.55,32.51
-0.11,15.287,9.35,72.0,14.54,32.51
0.128,15.286,9.348,72.0,14.55,32.53
-0.091,15.286,9.346,72.0,14.55,32.78
-0.058,15.282,9.345,72.0,14.54,32.72
0.029,15.278,9.345,80.0,14.54,32.3
0.103,15.278,9.346,80.0,14.54,32.26
-0.036,15.279,9.347,80.0,14.55,32.03
-0.074,15.281,9.346,80.0,14.54,31.92
-0.066,15.281,9.345,80.0,14.54,31.71
-0.095,15.281,9.348,80.0,14.55,31.46
-0.077,15.279,9.351,80.0,14.54,31.19
-0.021,15.276,9.357,80.0,14.54,30.96
-0.114,15.272,9.368,80.0,14.54,30.92
0.124,15.27,9.38,80.0,14.55,30.84
-0.072,15.269,9.391,80.0,14.55,30.6
-0.019,15.266,9.405,80.0,14.54,30.19
0.072,15.262,9.42,78.0,14.54,30.07
0.12,15.264,9.436,78.0,14.54,30.24
-0.036,15.262,9.452,78.0,14.54,30.21
-0.054,15.265,9.468,78.0,14.54,30.18
-0.051,15.266,9.482,78.0,14.54,30.38
-0.069,15.262,9.493,78.0,14.54,30.42
0.006,15.259,9.509,78.0,14.54,30.07
-0.092,15.256,9.526,78.0,14.54,30.04
0.118,15.256,9.544,78.0,14.54,30.05
-0.037,15.257,9.563,78.0,14.54,30.05
-0.029,15.259,9.578,78.0,14.54,30.01
0.025,15.261,9.594,78.0,14.54,30.05
0.141,15.261,9.611,80.0,14.54,29.64
0.05,15.262,9.625,80.0,14.54,29.36
-0.056,15.265,9.637,80.0,14.54,29.71
-0.04,15.267,9.647,80.0,14.54,30.08
-0.055,15.272,9.653,80.0,14.54,30.13
-0.068,15.277,9.654,80.0,14.54,30.01
-0.001,15.282,9.658,80.0,14.54,30.1
-0.058,15.284,9.66,80.0,14.54,30.18
0.063,15.288,9.664,80.0,14.54,30.33
0.007,15.292,9.669,80.0,14.54,30.53
-0.044,15.299,9.673,80.0,14.54,30.69
0.021,15.304,9.673,80.0,14.54,30.76
0.133,15.307,9.673,77.0,14.54,30.92
0.083,15.312,9.675,77.0,14.54,31.19
-0.033,15.318,9.675,77.0,14.54,31.53
-0.022,15.322,9.675,77.0,14.54,31.78
-0.034,15.326,9.675,77.0,14.54,31.99
-0.046,15.329,9.679,77.0,14.54,32.14
0.03,15.335,9.681,77.0,14.54,32.37
-0.072,15.342,9.68,77.0,14.54,32.41
0.167,15.343,9.68,77.0,14.54,32.44
-0.061,15.347,9.684,77.0,14.54,32.28
-0.028,15.349,9.689,77.0,14.54,32.12
0.055,15.353,9.695,77.0,14.54,31.85
0.147,15.355,9.704,79.0,14.54,31.82
0.02,15.357,9.705,79.0,14.54,31.8
-0.046,15.361,9.708,79.0,14.54,31.7
-0.03,15.363,9.71,79.0,14.54,31.39
-0.042,15.363,9.713,79.0,14.54,31.21
-0.055,15.365,9.713,79.0,14.54,31.12
-0.059,15.366,9.711,79.0,14.54,30.96
0.014,15.368,9.709,79.0,14.54,30.74
-0.045,15.37,9.706,79.0,14.54,30.47
0.096,15.37,9.704,79.0,14.54,30.53
-0.008,15.37,9.7,79.0,14.54,30.47
-0.032,15.373,9.695,79.0,14.54,30.34
0.03,15.371,9.687,79.0,14.54,30.17
0.146,15.37,9.681,70.0,14.54,30.14
0.084,15.371,9.676,70.0,14.54,30.1
-0.04,15.373,9.669,70.0,14.54,30.03
-0.022,15.375,9.662,70.0,14.54,30.08
-0.034,15.373,9.652,70.0,14.54,30.08
-0.051,15.37,9.646,70.0,14.54,30.03
-0.057,15.368,9.64,70.0,14.54,29.94
-0.058,15.368,9.634,70.0,14.54,29.91
-0.036,15.368,9.629,70.0,14.54,29.86
0.026,15.366,9.624,70.0,14.54,29.93
-0.071,15.365,9.617,70.0,14.54,29.92
0.164,15.368,9.613,70.0,14.54,29.87
-0.036,15.368,9.607,70.0,14.54,29.95
0.004,15.368,9.602,70.0,14.54,29.9
0.096,15.368,9.601,64.0,14.54,29.99
0.175,15.366,9.598,64.0,14.54,29.97
0.007,15.365,9.596,64.0,14.54,29.91
-0.038,15.363,9.594,64.0,14.54,29.92
-0.024,15.363,9.591,64.0,14.54,30.09
-0.04,15.362,9.584,64.0,14.54,30.02
-0.058,15.361,9.581,64.0,14.54,29.86
-0.063,15.361,9.577,64.0,14.54,30.17
-0.063,15.361,9.57,64.0,14.54,30.28
0.011,15.361,9.566,64.0,14.54,30.6
-0.041,15.358,9.562,64.0,14.53,30.83
0.117,15.359,9.557,64.0,14.54,31.09
0.003,15.358,9.549,64.0,14.54,31.35
-0.026,15.356,9.539,89.0,14.54,31.53
0.032,15.356,9.53,89.0,14.53,31.85
0.14,15.353,9.521,89.0,14.53,32.02
0.093,15.351,9.512,89.0,14.54,32.3
-0.037,15.353,9.505,89.0,14.53,32.44
-0.024,15.353,9.5,89.0,14.54,32.66
-0.028,15.349,9.492,89.0,14.54,32.58
-0.049,15.347,9.487,89.0,14.54,32.38
-0.056,15.344,9.482,89.0,14.54,32.28
-0.055,15.342,9.477,89.0,14.54,31.96
-0.024,15.338,9.472,89.0,14.54,31.66
0.002,15.337,9.467,89.0,14.53,31.46
-0.051,15.336,9.464,89.0,14.54,31.31
0.135,15.332,9.46,89.0,14.54,31.1
-0.046,15.328,9.455,89.0,14.54,30.88
0.007,15.326,9.45,89.0,14.53,30.76
0.124,15.323,9.448,64.0,14.54,30.6
0.159,15.322,9.445,64.0,14.54,30.52
-0.017,15.318,9.44,64.0,14.53,30.38
-0.041,15.317,9.435,64.0,14.53,30.31
-0.029,15.314,9.432,64.0,14.53,30.3
-0.044,15.312,9.427,64.0,14.53,29.99
-0.055,15.308,9.423,64.0,14.53,29.98
-0.058,15.306,9.419,64.0,14.53,29.79
-0.051,15.302,9.415,64.0,14.53,30.01
-0.03,15.301,9.413,64.0,14.53,29.94
0.023,15.298,9.41,64.0,14.53,30.0
-0.066,15.296,9.408,64.0,14.54,29.95
0.162,15.292,9.403,64.0,14.54,29.85
-0.03,15.289,9.398,64.0,14.54,29.82
0.002,15.287,9.394,83.0,14.53,29.9
0.106,15.284,9.393,83.0,14.53,29.99
0.2,15.283,9.392,83.0,14.54,29.88
0.03,15.279,9.39,83.0,14.54,29.97
-0.02,15.277,9.388,83.0,14.53,29.94
-0.006,15.272,9.385,83.0,14.54,29.99
-0.029,15.269,9.382,83.0,14.54,29.83
-0.039,15.265,9.38,83.0,14.54,29.79
-0.04,15.262,9.375,83.0,14.53,29.86
-0.046,15.261,9.373,83.0,14.53,29.9
0.0,15.257,9.369,83.0,14.54,30.07
0.004,15.256,9.367,83.0,14.54,30.1
0.005,15.252,9.367,83.0,14.53,29.96
0.127,15.25,9.364,83.0,14.54,29.95
-0.015,15.247,9.361,87.0,14.53,29.97
0.036,15.245,9.358,87.0,14.53,30.01
0.15,15.242,9.356,87.0,14.54,30.33
0.17,15.239,9.355,87.0,14.54,30.52
-0.004,15.235,9.351,87.0,14.53,30.84
-0.02,15.232,9.348,87.0,14.53,31.17
-0.014,15.23,9.345,87.0,14.53,31.46
-0.038,15.227,9.341,87.0,14.53,31.6
-0.042,15.225,9.338,87.0,14.53,31.67
0.035,15.224,9.335,87.0,14.53,31.93
-0.063,15.221,9.331,87.0,14.53,32.02
0.178,15.221,9.328,87.0,14.54,32.29
-0.053,15.218,9.321,87.0,14.54,32.37
-0.021,15.216,9.322,109.0,14.54,32.38
0.073,15.214,9.322,109.0,14.54,32.26
0.09,15.21,9.32,109.0,14.53,32.15
0.044,15.21,9.318,109.0,14.54,32.06
-0.041,15.209,9.316,109.0,14.53,31.85
-0.03,15.207,9.311,109.0,14.53,31.76
-0.049,15.205,9.308,109.0,14.53,31.55
-0.064,15.204,9.305,109.0,14.53,31.13
-0.015,15.199,9.303,109.0,14.53,31.11
-0.023,15.197,9.301,109.0,14.53,30.91
-0.017,15.194,9.297,109.0,14.53,30.89
0.096,15.19,9.293,109.0,14.53,30.81
-0.048,15.189,9.292,109.0,14.53,30.64
0.009,15.186,9.286,109.0,14.54,30.34
0.127,15.187,9.283,74.0,14.53,30.33
0.133,15.183,9.28,74.0,14.53,30.19
-0.031,15.179,9.28,74.0,14.53,30.28
-0.029,15.179,9.277,74.0,14.53,30.21
-0.023,15.177,9.276,74.0,14.53,30.23
-0.038,15.174,9.271,74.0,14.53,30.13
0.01,15.177,9.269,74.0,14.53,29.81
-0.069,15.173,9.264,74.0,14.53,29.73
0.091,15.172,9.26,74.0,14.53,29.8
-0.037,15.168,9.259,74.0,14.53,30.13
-0.056,15.164,9.256,74.0,14.53,30.43
0.012,15.164,9.254,74.0,14.53,30.75
0.144,15.16,9.253,79.0,14.54,30.18
